time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
817200,2025-03-22 04:24:37,37.1258825957326,140.015905343503,0,Available with any HD 360 subscription,Available with any HD 360 subscription,3080.2409840664,0,0,0,0,30,5,0,3080.2409840664,0,0,0,0,0,0,287, 4.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.973,3.974,3.973,3.971,0,0,0,94.28,3080.2409840664,0,6,P-GPS,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 118. Setting new Maximum Flight Altitude to 150m (492 ft). 飛行中 機体が高度区域 (500 m)にいます。慎重に飛行してください。 (Code: 190001). 機体は飛行していません。ビジョンシステムと障害物回避が無効です (Code: 180059)"
817400,2025-03-22 04:24:37,37.125882638895,140.015905321022,0,,,3080.2409840664,0,0,19.198983554,0.0170516081572,30,5,0,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.973,3.974,3.973,3.971,0,0,0,94.28,3080.2409840664,0,41,Motors_Started,
817600,2025-03-22 04:24:37,37.1258826891949,140.015905319567,0,,,3080.2409840664,0,0,19.1899284356,0.0354084657,30,5,0,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.973,3.974,3.973,3.971,0,0,0,94.28,3080.2409840664,0,41,Motors_Started,
817800,2025-03-22 04:24:37,37.1258827590737,140.015905317413,0,,,3080.2409840664,0,0,19.1772972016,0.060911419272,30,5,0,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.973,3.974,3.973,3.971,0,0,0,94.28,3080.2409840664,0,41,Motors_Started,
818000,2025-03-22 04:24:38,37.1258828063434,140.015905302899,0,,,3080.2409840664,0,0,19.1654205608,0.078666997268,30,5,0,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.973,3.974,3.973,3.971,0,0,0,94.28,3080.2409840664,0,41,Motors_Started,
818200,2025-03-22 04:24:38,37.1258828454843,140.015905293434,0,,,3080.2409840664,0,0,19.1562670172,0.093210632904,30,5,15.891,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.951,3.954,3.953,3.95,0,0,1.408,94.28,3080.2409840664,0,41,Motors_Started,
818400,2025-03-22 04:24:38,37.1258828886618,140.015905286177,0,,,3080.2409840664,0,0,19.14698224,0.109104662284,30,5,15.891,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.951,3.954,3.953,3.95,0,0,1.408,94.28,3080.2409840664,0,41,Motors_Started,
818600,2025-03-22 04:24:38,37.1258829184618,140.015905277888,0,,,3080.2409840664,0,0,19.1397315836,0.12024114558,30,5,15.891,3080.2409840664,0,0,19.198983554,0,0,0,287.1, 4.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.951,3.954,3.953,3.95,0,0,1.408,94.28,3080.2409840664,0,41,Motors_Started,
818800,2025-03-22 04:24:38,37.1258829555448,140.015905272844,0,,,3080.2409840664,0,0,19.132054418,0.133850397984,30,5,15.891,3080.2409840664,0,0,19.198983554,0,0,0,287, 4.5, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.951,3.954,3.953,3.95,0,0,1.408,94.28,3080.2409840664,0,11,AutoTakeoff,
819000,2025-03-22 04:24:39,37.1258829926299,140.015905283147,0,,,3080.2409840664,0,0,19.1283470688,0.147708666144,30,5,15.891,3080.2409840664,0,0,19.198983554,0,0,0,287.1, 4.4, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,284.8,0,0,65,3.951,3.954,3.953,3.95,0,0,1.408,94.28,3080.2409840664,0,11,AutoTakeoff,
