2025-01-07 09:56:55.00,0.000
2025-01-07 09:56:55.26,0.000
2025-01-07 09:56:55.51,0.000
2025-01-07 09:56:55.76,0.000
2025-01-07 09:56:56.01,0.000
2025-01-07 09:56:56.26,0.000
2025-01-07 09:56:56.51,0.000
2025-01-07 09:56:56.76,0.000
2025-01-07 09:56:57.01,0.000
2025-01-07 09:56:57.26,0.000
2025-01-07 09:56:57.51,0.000
2025-01-07 09:56:57.76,0.000
2025-01-07 09:56:58.01,1.741
2025-01-07 09:56:58.26,1.926
2025-01-07 09:56:58.51,2.040
2025-01-07 09:56:58.76,2.120
2025-01-07 09:56:59.01,2.237
2025-01-07 09:56:59.26,2.172
2025-01-07 09:56:59.51,2.004
2025-01-07 09:56:59.76,1.884
2025-01-07 09:57:00.01,1.840
2025-01-07 09:57:00.26,1.758
2025-01-07 09:57:00.51,1.700
2025-01-07 09:57:00.76,1.679
2025-01-07 09:57:01.01,1.685
2025-01-07 09:57:01.26,1.636
2025-01-07 09:57:01.51,1.583
2025-01-07 09:57:01.76,1.470
2025-01-07 09:57:02.01,1.441
2025-01-07 09:57:02.26,1.438
2025-01-07 09:57:02.51,1.426
2025-01-07 09:57:02.76,1.379
2025-01-07 09:57:03.01,1.270
2025-01-07 09:57:03.26,1.194
2025-01-07 09:57:03.51,1.160
2025-01-07 09:57:03.76,1.125
2025-01-07 09:57:04.01,1.106
2025-01-07 09:57:04.26,1.079
2025-01-07 09:57:04.51,1.058
2025-01-07 09:57:04.76,1.096
2025-01-07 09:57:05.01,1.136
2025-01-07 09:57:05.26,1.178
2025-01-07 09:57:05.51,1.198
2025-01-07 09:57:05.76,1.193
2025-01-07 09:57:06.01,1.202
2025-01-07 09:57:06.26,1.206
2025-01-07 09:57:06.51,1.201
2025-01-07 09:57:06.76,1.204
2025-01-07 09:57:07.01,1.237
2025-01-07 09:57:07.26,1.253
2025-01-07 09:57:07.51,1.242
2025-01-07 09:57:07.76,1.247
2025-01-07 09:57:08.01,1.250
2025-01-07 09:57:08.26,1.264
2025-01-07 09:57:08.51,1.198
2025-01-07 09:57:08.76,1.202
2025-01-07 09:57:09.01,1.190
2025-01-07 09:57:09.26,1.153
2025-01-07 09:57:09.51,1.111
2025-01-07 09:57:09.76,1.060
2025-01-07 09:57:10.01,1.026
2025-01-07 09:57:10.26,1.005
2025-01-07 09:57:10.51,1.015
2025-01-07 09:57:10.76,1.011
2025-01-07 09:57:11.01,1.036
2025-01-07 09:57:11.26,1.057
2025-01-07 09:57:11.51,1.102
2025-01-07 09:57:11.76,1.164
2025-01-07 09:57:12.01,1.208
2025-01-07 09:57:12.26,1.214
2025-01-07 09:57:12.51,1.256
2025-01-07 09:57:12.76,1.283
2025-01-07 09:57:13.01,1.296
2025-01-07 09:57:13.26,1.300
2025-01-07 09:57:13.51,1.348
2025-01-07 09:57:13.76,1.371
2025-01-07 09:57:14.01,1.429
2025-01-07 09:57:14.26,1.446
2025-01-07 09:57:14.51,1.498
2025-01-07 09:57:14.76,1.558
2025-01-07 09:57:15.01,1.584
2025-01-07 09:57:15.26,1.624
2025-01-07 09:57:15.51,1.671
2025-01-07 09:57:15.76,1.645
2025-01-07 09:57:16.01,1.646
2025-01-07 09:57:16.26,1.616
2025-01-07 09:57:16.51,1.653
2025-01-07 09:57:16.76,1.721
2025-01-07 09:57:17.01,1.856
2025-01-07 09:57:17.26,2.010
