time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
2000,2025-01-25 03:35:59,0,0,0,,,1055.9468845121,0.328084,0,0,0,0,0,11.681,1055.9468845121,0,0,0,0,0,0,312.2, -2.4, -2,0,0,1024,1024,1024,1024,0,0,0,0,312.5,0,0,95,3.906,3.886,3.9,0,0,0,3.845,55.4,1055.9468845121,0,11,AutoTakeoff,
2100,2025-01-25 03:35:59,0,0,0,,,1055.9468845121,0.328084,0,0,0,0,0,11.681,1055.9468845121,0,0,0,0,0,0,312.1, -2.4, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,312.5,0,0,95,3.906,3.886,3.9,0,0,0,3.845,55.4,1055.9468845121,0,11,AutoTakeoff,
2200,2025-01-25 03:35:59,0,0,0,,,1055.9468845121,0.328084,0,0,0,0,0,11.681,1055.9468845121,0,0,0,0,0,0,311.7, -2.5, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,312.4,0,0,95,3.906,3.886,3.9,0,0,0,3.845,55.4,1055.9468845121,0,11,AutoTakeoff,
2300,2025-01-25 03:36:00,0,0,0,,,1055.9468845121,0.328084,0,0,0,0,0,11.681,1055.9468845121,0,0,0,0,0,0,310.4, -2.8, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,312.3,0,0,95,3.906,3.886,3.9,0,0,0,3.845,55.4,1055.9468845121,0,11,AutoTakeoff,
2400,2025-01-25 03:36:00,0,0,0,,,1055.9468845121,0.328084,0,0,0,0,0,11.681,1055.9468845121,0,0,0,0,0,0,308.9, -3, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,312,0,0,95,3.906,3.886,3.9,0,0,0,3.845,55.4,1055.9468845121,0,11,AutoTakeoff,
2500,2025-01-25 03:36:00,0,0,0,,,1055.9468845121,0.328084,0.223694,0,0,0,0,11.778,1055.9468845121,0,0,0,0,-0.223694,-0.223694,308.1, -2.9, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,311.5,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1055.9468845121,0,11,AutoTakeoff,
2600,2025-01-25 03:36:00,0,0,0,,,1055.9468845121,0.328084,0.4921268,0,0,0,0,11.778,1055.9468845121,0,0,0,-0.223694,-0.447388,-0.447388,308, -0.4, 0,0,0,1024,1024,1024,1024,0,0,0,0,311,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1055.9468845121,0,11,AutoTakeoff,
2700,2025-01-25 03:36:00,0,0,0,,,1055.9468845121,0.328084,0.4921268,0,0,0,0,11.778,1055.9468845121,0,0,0,-0.223694,-0.447388,-0.671082,308.3, 1.5, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,310.5,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1055.9468845121,0,11,AutoTakeoff,
2800,2025-01-25 03:36:00,0,0,0,,,1055.9468845121,0.328084,0.4921268,0,0,0,0,11.778,1055.9468845121,0,0,0,-0.223694,-0.447388,-0.671082,308.6, 1.5, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,310.3,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1055.9468845121,0,11,AutoTakeoff,
2900,2025-01-25 03:36:00,0,0,0.328084,,,1056.2749685121,0.328084,0.3131716,0,0,0,0,11.778,1056.2749685121,0.328084,0,0,-0.223694,-0.223694,-0.671082,308.6, 1.4, 3,0,0,1024,1024,1024,1024,0,0,0,0,310.1,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1056.2749685121,0.328084,11,AutoTakeoff,
3000,2025-01-25 03:36:00,0,0,0.328084,,,1056.2749685121,0.656168,0.3131716,0,0,0,0,11.778,1056.2749685121,0.328084,0,0,-0.223694,-0.223694,-0.671082,308.6, 1.2, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,309.9,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1056.2749685121,0.328084,11,AutoTakeoff,
3100,2025-01-25 03:36:00,0,0,0.328084,,,1056.2749685121,0.984252,0.223694,0,0,0,0,11.778,1056.2749685121,0.328084,0,0,-0.223694,0,-0.894776,308.6, 0.6, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,309.7,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1056.2749685121,0.328084,11,AutoTakeoff,
3200,2025-01-25 03:36:00,0,0,0.656168,,,1056.6030525121,0.984252,0,0,0,0,0,11.778,1056.6030525121,0.656168,0,0,0,0,-0.894776,308.6, -0.1, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,309.6,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1056.6030525121,0.656168,11,AutoTakeoff,
3300,2025-01-25 03:36:01,0,0,0.656168,,,1056.6030525121,1.312336,0,0,0,0,0,11.778,1056.6030525121,0.656168,0,0,0,0,-0.894776,308.6, -0.8, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,309.5,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1056.6030525121,0.656168,11,AutoTakeoff,
3400,2025-01-25 03:36:01,0,0,0.984252,,,1056.9311365121,1.312336,0,0,0,0,0,11.778,1056.9311365121,0.984252,0,0,0,0,-0.894776,308.4, -0.7, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,309.4,0,0,95,3.836,3.792,3.792,0,0,0,3.293,55.4,1056.9311365121,0.984252,11,AutoTakeoff,
3500,2025-01-25 03:36:01,0,0,0.984252,,,1056.9311365121,1.64042,0,0,0,0,0,11.124,1056.9311365121,0.984252,0,0,0,0,-1.11847,308.2, 0.2, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,309.3,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1056.9311365121,0.984252,11,AutoTakeoff,
3600,2025-01-25 03:36:01,0,0,1.312336,,,1057.2592205121,1.64042,0,0,0,0,0,11.124,1057.2592205121,1.312336,0,0,0,0,-1.11847,308.3, 0.1, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,309.1,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1057.2592205121,1.312336,11,AutoTakeoff,
3700,2025-01-25 03:36:01,0,0,1.64042,,,1057.5873045121,1.968504,0,0,0,0,0,11.124,1057.5873045121,1.64042,0,0,0,0,-1.11847,308.5, -0.4, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,309,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1057.5873045121,1.64042,11,AutoTakeoff,
3800,2025-01-25 03:36:01,0,0,1.64042,,,1057.5873045121,1.968504,0.223694,0,0,0,0,11.124,1057.5873045121,1.64042,0,0,-0.223694,0,-1.11847,308.3, -0.4, 3,0,0,1024,1024,1024,1024,0,0,0,0,309,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1057.5873045121,1.64042,11,AutoTakeoff,
3900,2025-01-25 03:36:01,0,0,1.968504,,,1057.9153885121,2.296588,0,0,0,0,0,11.124,1057.9153885121,1.968504,0,0,0,0,-1.11847,308.4, 0.2, 3,0,0,1024,1024,1024,1024,0,0,0,0,308.9,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1057.9153885121,1.968504,11,AutoTakeoff,
4000,2025-01-25 03:36:01,0,0,1.968504,,,1057.9153885121,2.624672,0,0,0,0,0,11.124,1057.9153885121,1.968504,0,0,0,0,-1.11847,308.3, 0, 2,0,0,1024,1024,1024,1024,0,0,0,0,308.8,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1057.9153885121,1.968504,11,AutoTakeoff,
4100,2025-01-25 03:36:01,0,0,2.296588,,,1058.2434725121,2.624672,0,0,0,0,0,11.124,1058.2434725121,2.296588,0,0,0,0,-1.11847,308.2, -0.8, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,308.7,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1058.2434725121,2.296588,11,AutoTakeoff,
4200,2025-01-25 03:36:02,0,0,2.296588,,,1058.2434725121,2.952756,0,0,0,0,0,11.124,1058.2434725121,2.296588,0,0,0,0,-1.11847,308.2, -0.8, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,308.7,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1058.2434725121,2.296588,11,AutoTakeoff,
4300,2025-01-25 03:36:02,0,0,2.624672,,,1058.5715565121,2.952756,0,0,0,0,0,11.124,1058.5715565121,2.624672,0,0,0,0,-1.11847,308.3, -1, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,308.6,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1058.5715565121,2.624672,11,AutoTakeoff,
4400,2025-01-25 03:36:02,0,0,2.952756,,,1058.8996405121,3.28084,0,0,0,0,0,11.124,1058.8996405121,2.952756,0,0,0,0,-1.11847,308.4, -0.9, 3,0,0,1024,1024,1024,1024,0,0,0,0,308.6,0,0,95,3.721,3.667,3.677,0,0,0,9.2,55.4,1058.8996405121,2.952756,11,AutoTakeoff,
4500,2025-01-25 03:36:02,0,0,2.952756,,,1058.8996405121,3.28084,0,0,0,0,0,11.053,1058.8996405121,2.952756,0,0,0,0,-1.11847,308.4, -0.8, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1058.8996405121,2.952756,11,AutoTakeoff,
4600,2025-01-25 03:36:02,0,0,3.28084,,,1059.2277245121,3.608924,0,0,0,0,0,11.053,1059.2277245121,3.28084,0,0,0,0,-1.11847,308.3, -0.5, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.2277245121,3.28084,11,AutoTakeoff,
4700,2025-01-25 03:36:02,0,0,3.28084,,,1059.2277245121,3.608924,0,0,0,0,0,11.053,1059.2277245121,3.28084,0,0,0,0,-0.894776,308.5, -0.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.2277245121,3.28084,6,P-GPS,
4800,2025-01-25 03:36:02,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0,0,-0.671082,308.7, -1, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
4900,2025-01-25 03:36:02,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0,0,-0.447388,309, -1.5, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
5000,2025-01-25 03:36:02,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0,0,-0.223694,309.3, -1.8, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
5100,2025-01-25 03:36:02,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0,0,0,309.6, -1.2, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
5200,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0.223694,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0.223694,0,0,309.9, -0.7, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
5300,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0.3131716,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0.223694,0.223694,0,309.7, -0.7, -1.4,0,0,1024,1024,1037,1024,0,0,2,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
5400,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0.223694,0,0,0,0,11.053,1059.5558085121,3.608924,0,0,0.223694,0,0,309.7, -0.6, -1.9,0,0,1024,1024,1049,1024,0,0,4,0,308.5,0,0,95,3.71,3.663,3.675,0,0,0,10.991,55.4,1059.5558085121,3.608924,6,P-GPS,
5500,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,309.6, -0.4, -1.6,0,0,1024,1024,1053,1024,0,0,4,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
5600,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,309.7, -0.7, -1.5,0,0,1024,1024,1046,1024,0,0,3,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
5700,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,310, -0.9, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
5800,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,310, -0.9, -2.4,0,0,1024,1289,1024,1024,0,40,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
5900,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,309.8, -0.7, -1.8,0,0,1024,1289,1024,1024,0,40,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
6000,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,309.7, -0.5, 0.5,0,0,1024,1318,1024,1024,0,45,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
6100,2025-01-25 03:36:03,0,0,3.608924,,,1059.5558085121,3.937008,0,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0,0,0,309.7, -0.1, 5.6,0,0,1017,1323,1024,1024,-1,45,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
6200,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,0.223694,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0.223694,0,0,310.2, 0.4, 8,0,0,1024,1278,1024,1024,0,38,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
6300,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,0.4921268,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0.447388,0.223694,0,310.7, 0.1, 7.4,0,0,1024,1285,1024,1024,0,40,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
6400,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.006623,0,0,0,0,11.139,1059.5558085121,3.608924,0,0,0.894776,0.447388,0,311, 0.3, 6.1,0,0,1024,1281,1024,1024,0,39,0,0,308.5,0,0,95,3.722,3.673,3.682,0,0,0,10.104,55.58,1059.5558085121,3.608924,6,P-GPS,
6500,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.2974252,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.11847,0.671082,0,310.8, 0.7, 5.3,0,0,1024,1280,1024,1024,0,39,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
6600,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.2974252,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.11847,0.671082,0,310.6, 0.8, 5.5,0,0,1024,1279,1024,1024,0,39,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
6700,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.6105968,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.342164,0.894776,0,310.4, 1, 3.1,0,0,1024,1187,1024,1024,0,25,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
6800,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.8119214,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.565858,0.894776,0,310.2, 1.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
6900,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.8119214,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.565858,0.894776,0,309.9, 1.9, 0.9,0,0,1024,1144,1024,1024,0,18,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
7000,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.8119214,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.565858,0.894776,0,309.7, 1.6, -1.9,0,0,1024,1144,1024,1024,0,18,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
7100,2025-01-25 03:36:04,0,0,3.608924,,,1059.5558085121,3.937008,1.6105968,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.342164,0.894776,0,309.5, 0.6, -5.7,0,0,1024,1038,1024,1024,0,2,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
7200,2025-01-25 03:36:05,0,0,3.608924,,,1059.5558085121,3.937008,1.2974252,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,1.11847,0.671082,0,308.8, 0.7, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
7300,2025-01-25 03:36:05,0,0,3.608924,,,1059.5558085121,3.937008,1.006623,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,0.894776,0.447388,0,308.5, 1.3, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
7400,2025-01-25 03:36:05,0,0,3.608924,,,1059.5558085121,3.937008,1.006623,0,0,0,0,10.999,1059.5558085121,3.608924,0,0,0.894776,0.447388,0,308.4, 2.2, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,308.5,0,0,95,3.691,3.641,3.649,0,0,0,10.623,55.58,1059.5558085121,3.608924,6,P-GPS,
