time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
2000,2025-01-13 04:37:45,0,0,0,,,1050.4242839417,0,0,0,0,11,2,16.833,1050.4242839417,0,0,0,0,0,0,54.7, 3.7, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,55.1,0,0,96,4.245,4.246,4.245,4.25,0,0,4.464,57.92,1050.4242839417,0,11,AutoTakeoff,
2200,2025-01-13 04:37:45,0,0,0,,,1050.4242839417,0,0,0,0,11,2,16.833,1050.4242839417,0,0,0,0,0,-0.223694,54.5, -3.5, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,55.1,0,0,96,4.245,4.246,4.245,4.25,0,0,4.464,57.92,1050.4242839417,0,11,AutoTakeoff,
2400,2025-01-13 04:37:45,0,0,0.328084,,,1050.7523679417,0.328084,0.223694,0,0,11,2,16.833,1050.7523679417,0.328084,0.223694,0,0,0.223694,-0.894776,54.6, -0.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,55.1,0,0,96,4.245,4.246,4.245,4.25,0,0,4.464,57.92,1050.7523679417,0.328084,11,AutoTakeoff,
2600,2025-01-13 04:37:46,0,0,0.656168,,,1051.0804519417,0.328084,0,0,0,11,2,16.833,1051.0804519417,0.656168,0.223694,0,0,0,-0.894776,54.5, 3.2, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,55.1,0,0,96,4.245,4.246,4.245,4.25,0,0,4.464,57.92,1051.0804519417,0.656168,11,AutoTakeoff,
2800,2025-01-13 04:37:46,0,0,0.656168,,,1051.0804519417,0.984252,0.223694,0,0,10,2,16.833,1051.0804519417,0.656168,0.223694,0,0.223694,0,-0.894776,54.5, 2.3, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,55.1,0,0,96,4.245,4.246,4.245,4.25,0,0,4.464,57.92,1051.0804519417,0.656168,11,AutoTakeoff,
3000,2025-01-13 04:37:46,0,0,0.984252,,,1051.4085359417,0.984252,0.3131716,0,0,10,2,16.7,1051.4085359417,0.984252,0.3131716,0,0.223694,-0.223694,-0.894776,54.6, 1.9, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,55,0,0,96,4.145,4.141,4.139,4.145,0,0,4.705,57.92,1051.4085359417,0.984252,11,AutoTakeoff,
3200,2025-01-13 04:37:46,0,0,1.312336,,,1051.7366199417,1.312336,0.223694,0,0,12,2,16.7,1051.7366199417,1.312336,0.3131716,0,0,-0.223694,-0.894776,54.1, 0, 4.4,0,0,1024,1024,1052,1024,0,0,4,0,55,0,0,96,4.145,4.141,4.139,4.145,0,0,4.705,57.92,1051.7366199417,1.312336,11,AutoTakeoff,飛行中
3400,2025-01-13 04:37:46,0,0,1.64042,,,1052.0647039417,1.64042,0.223694,0,0,10,2,16.7,1052.0647039417,1.64042,0.3131716,0,0,-0.223694,-1.11847,54.5, -1.4, 5.9,0,0,1024,1024,1034,1024,0,0,2,0,55,0,0,96,4.145,4.141,4.139,4.145,0,0,4.705,57.92,1052.0647039417,1.64042,11,AutoTakeoff,
3600,2025-01-13 04:37:47,0,0,1.968504,,,1052.3927879417,1.968504,0,0,0,11,2,16.7,1052.3927879417,1.968504,0.3131716,0,0,0,-1.11847,54.5, -2.6, 6.6,0,0,1024,1024,1024,1024,0,0,0,0,55,0,0,96,4.145,4.141,4.139,4.145,0,0,4.705,57.92,1052.3927879417,1.968504,11,AutoTakeoff,
3800,2025-01-13 04:37:47,0,0,2.296588,,,1052.7208719417,2.296588,0.223694,0,0,11,2,16.7,1052.7208719417,2.296588,0.3131716,0,-0.223694,0,-0.894776,54.5, -2, 4,0,0,1024,1024,1024,1024,0,0,0,0,55,0,0,96,4.145,4.141,4.139,4.145,0,0,4.705,57.92,1052.7208719417,2.296588,11,AutoTakeoff,
4000,2025-01-13 04:37:47,0,0,2.624672,,,1053.0489559417,2.624672,0.3131716,0,0,11,2,16.54,1053.0489559417,2.624672,0.3131716,0,-0.223694,0.223694,-0.894776,54.6, -1.7, 0.6,0,0,1055,1024,1024,1024,5,0,0,0,55,0,0,96,4.137,4.14,4.137,4.142,0,0,8.357,58.1,1053.0489559417,2.624672,11,AutoTakeoff,
4200,2025-01-13 04:37:47,0,0,2.952756,,,1053.3770399417,2.952756,0.3131716,0,0,11,2,16.54,1053.3770399417,2.952756,0.3131716,0,-0.223694,0.223694,-0.894776,54.4, -1.2, -1.2,0,0,1190,1024,1024,1024,25,0,0,0,55,0,0,96,4.137,4.14,4.137,4.142,0,0,8.357,58.1,1053.3770399417,2.952756,11,AutoTakeoff,
4400,2025-01-13 04:37:47,0,0,3.28084,,,1053.7051239417,3.28084,0.3131716,0,0,11,2,16.54,1053.7051239417,3.28084,0.3131716,0,-0.223694,0.223694,-0.894776,54.2, -1.4, -1.9,0,0,1223,1024,1024,1024,30,0,0,0,54.9,0,0,96,4.137,4.14,4.137,4.142,0,0,8.357,58.1,1053.7051239417,3.28084,11,AutoTakeoff,
4600,2025-01-13 04:37:48,0,0,3.608924,,,1054.0332079417,3.608924,0.223694,0,0,12,2,16.54,1054.0332079417,3.608924,0.3131716,0,0,0.223694,-0.894776,54.4, -0.5, -2.2,0,0,1244,1024,1024,1024,33,0,0,0,54.9,0,0,96,4.137,4.14,4.137,4.142,0,0,8.357,58.1,1054.0332079417,3.608924,6,P-GPS,
4800,2025-01-13 04:37:48,0,0,3.937008,,,1054.3612919417,3.937008,0,0,0,12,2,16.54,1054.3612919417,3.937008,0.3131716,0,0,0,-0.447388,54.4, -3, 0,0,0,1313,1024,1024,1024,44,0,0,0,54.9,0,0,96,4.137,4.14,4.137,4.142,0,0,8.357,58.1,1054.3612919417,3.937008,6,P-GPS,
5000,2025-01-13 04:37:48,0,0,3.937008,,,1054.3612919417,3.937008,0.3131716,0,0,11,2,16.526,1054.3612919417,3.937008,0.3131716,0,0.223694,0.223694,0,54.8, -4.1, 0.7,0,0,1323,1024,1024,1024,45,0,0,0,54.9,0,0,96,4.127,4.124,4.125,4.126,0,0,8.213,58.1,1054.3612919417,3.937008,6,P-GPS,
5200,2025-01-13 04:37:48,0,0,3.937008,,,1054.3612919417,3.937008,0.6263432,0,0,10,2,16.526,1054.3612919417,3.937008,0.6263432,0,0.447388,0.447388,0,56.9, -7.4, 2,0,0,1259,1024,1024,1024,36,0,0,0,54.9,0,0,96,4.127,4.124,4.125,4.126,0,0,8.213,58.1,1054.3612919417,3.937008,6,P-GPS,
5400,2025-01-13 04:37:48,0,0,3.937008,,,1054.3612919417,3.937008,1.11847,0,0,11,2,16.526,1054.3612919417,3.937008,1.11847,0,0.671082,0.894776,0,58.1, -7.5, 2.4,0,0,1140,1024,1024,1094,18,0,0,11,54.9,0,0,96,4.127,4.124,4.125,4.126,0,0,8.213,58.1,1054.3612919417,3.937008,6,P-GPS,
5600,2025-01-13 04:37:49,0,0,3.937008,,,1054.3612919417,3.937008,1.6105968,0,0,11,2,16.526,1054.3612919417,3.937008,1.6105968,0,0.894776,1.342164,0,58.9, -5.8, 2.3,0,0,1024,1024,1024,1342,0,0,0,48,55.3,0,0,96,4.127,4.124,4.125,4.126,0,0,8.213,58.1,1054.3612919417,3.937008,6,P-GPS,
5800,2025-01-13 04:37:49,0,0,3.937008,,,1054.3612919417,3.937008,1.6105968,0,0,11,2,16.526,1054.3612919417,3.937008,1.6105968,0,0.894776,1.342164,0,58.9, 3.5, 0.6,0,0,1024,1024,1024,1345,0,0,0,49,57.2,0,0,96,4.127,4.124,4.125,4.126,0,0,8.213,58.1,1054.3612919417,3.937008,6,P-GPS,
6000,2025-01-13 04:37:49,0,0,3.937008,,,1054.3612919417,3.608924,1.11847,0,0,11,2,16.527,1054.3612919417,3.937008,1.6105968,0,0.671082,0.894776,0,61.1, 7.9, 2.9,0,0,1024,1024,1024,1433,0,0,0,62,59.6,0,0,96,4.132,4.133,4.131,4.137,0,0,7.862,58.1,1054.3612919417,3.937008,6,P-GPS,
6200,2025-01-13 04:37:49,0,0,3.937008,,,1054.3612919417,3.608924,0.4921268,0,0,11,2,16.527,1054.3612919417,3.937008,1.6105968,0,0.447388,0.223694,0,63.1, 5.9, 3.7,0,0,1024,1024,1024,1610,0,0,0,89,63.2,0,0,96,4.132,4.133,4.131,4.137,0,0,7.862,58.1,1054.3612919417,3.937008,6,P-GPS,
6400,2025-01-13 04:37:50,0,0,3.937008,,,1054.3612919417,3.608924,0.223694,0,0,11,2,16.527,1054.3612919417,3.937008,1.6105968,0,0.223694,0,0,67.2, 1.4, 4.6,0,0,1024,1024,1024,1684,0,0,0,100,71,0,0,96,4.132,4.133,4.131,4.137,0,0,7.862,58.1,1054.3612919417,3.937008,6,P-GPS,
6600,2025-01-13 04:37:50,0,0,3.937008,,,1054.3612919417,3.608924,0,0,0,11,2,16.527,1054.3612919417,3.937008,1.6105968,0,0,0,0,74.4, 0, 6,0,0,1024,1024,1024,1684,0,0,0,100,81.9,0,0,96,4.132,4.133,4.131,4.137,0,0,7.862,58.1,1054.3612919417,3.937008,6,P-GPS,
6800,2025-01-13 04:37:50,0,0,3.937008,,,1054.3612919417,3.608924,0,0,0,11,2,16.527,1054.3612919417,3.937008,1.6105968,0,0,0,0,85.5, -0.3, 4.8,0,0,1024,1024,1024,1684,0,0,0,100,93.9,0,0,96,4.132,4.133,4.131,4.137,0,0,7.862,58.1,1054.3612919417,3.937008,6,P-GPS,
7000,2025-01-13 04:37:50,0,0,3.937008,,,1054.3612919417,3.608924,0,0,0,11,2,16.536,1054.3612919417,3.937008,1.6105968,0,0,0,0,98.1, -1, 4.1,0,0,1035,1024,1024,1024,2,0,0,0,105.4,0,0,96,4.129,4.133,4.13,4.137,0,0,7.946,58.28,1054.3612919417,3.937008,6,P-GPS,
7200,2025-01-13 04:37:50,0,0,3.937008,,,1054.3612919417,3.608924,0,0,0,10,2,16.536,1054.3612919417,3.937008,1.6105968,0,0,0,0,109.5, -0.1, 3.9,0,0,1466,1077,1024,1024,67,8,0,0,108,0,0,96,4.129,4.133,4.13,4.137,0,0,7.946,58.28,1054.3612919417,3.937008,6,P-GPS,
7400,2025-01-13 04:37:50,0,0,3.937008,,,1054.3612919417,3.608924,0,0,0,8,2,16.536,1054.3612919417,3.937008,1.6105968,0,0,0,0,112.1, -1.1, 3.3,0,0,1631,1114,1024,1024,92,14,0,0,108,0,0,96,4.129,4.133,4.13,4.137,0,0,7.946,58.28,1054.3612919417,3.937008,6,P-GPS,
7600,2025-01-13 04:37:51,0,0,3.937008,,,1054.3612919417,3.608924,0.223694,0,0,9,2,16.536,1054.3612919417,3.937008,1.6105968,0,-0.223694,0,0,111.6, -9, 2.2,0,0,1660,1143,1024,1024,96,18,0,0,108,0,0,96,4.129,4.133,4.13,4.137,0,0,7.946,58.28,1054.3612919417,3.937008,6,P-GPS,
7800,2025-01-13 04:37:51,0,0,3.937008,,,1054.3612919417,3.608924,0.9395148,0,0,10,2,16.536,1054.3612919417,3.937008,1.6105968,0,-0.671082,0.671082,0,111.5, -15.6, 1.5,0,0,1659,1136,1024,1024,96,17,0,0,108,0,0,96,4.129,4.133,4.13,4.137,0,0,7.946,58.28,1054.3612919417,3.937008,6,P-GPS,
8000,2025-01-13 04:37:51,0,0,3.937008,,,1054.3612919417,3.608924,2.1922012,0,0,12,2,16.503,1054.3612919417,3.937008,2.1922012,0,-0.894776,2.013246,0,111.9, -15.4, 2,0,0,1650,1119,1024,1024,95,14,0,0,108,0,0,96,4.129,4.129,4.129,4.13,0,0,8.121,58.28,1054.3612919417,3.937008,6,P-GPS,
8200,2025-01-13 04:37:51,0,0,3.937008,,,1054.3612919417,3.608924,3.1093466,0,0,11,2,16.503,1054.3612919417,3.937008,3.1093466,0,-1.565858,2.684328,0,111.8, -15.1, 2.6,0,0,1637,1082,1024,1024,93,9,0,0,108,0,0,96,4.129,4.129,4.129,4.13,0,0,8.121,58.28,1054.3612919417,3.937008,6,P-GPS,
8400,2025-01-13 04:37:51,0,0,3.937008,,,1054.3612919417,3.608924,4.2278166,0,0,12,2,16.503,1054.3612919417,3.937008,4.2278166,0,-2.23694,3.579104,0,111.8, -13.9, -2.6,0,0,1619,1041,1024,1024,90,3,0,0,108,0,0,96,4.129,4.129,4.129,4.13,0,0,8.121,58.28,1054.3612919417,3.937008,6,P-GPS,
8600,2025-01-13 04:37:52,0,0,3.937008,,,1054.3612919417,3.937008,5.0107456,0,0,13,2,16.503,1054.3612919417,3.937008,5.0107456,0,-2.23694,4.47388,0,111.6, -15.1, -2.7,0,0,1589,1024,1024,1024,86,0,0,0,108,0,0,96,4.129,4.129,4.129,4.13,0,0,8.121,58.28,1054.3612919417,3.937008,6,P-GPS,
8800,2025-01-13 04:37:52,0,0,3.937008,,,1054.3612919417,4.593176,5.816044,0,0,12,2,16.503,1054.3612919417,3.937008,5.816044,0,-2.23694,5.368656,0,111.9, -10.7, -1,0,0,1469,1024,1024,1024,67,0,0,0,108,0,0,96,4.129,4.129,4.129,4.13,0,0,8.121,58.28,1054.3612919417,3.937008,6,P-GPS,
9000,2025-01-13 04:37:52,0,0,3.937008,,,1054.3612919417,4.92126,6.1068462,0,0,11,2,16.457,1054.3612919417,3.937008,6.1068462,0,-2.460634,5.59235,-0.223694,111.9, -5.4, -0.6,0,0,1024,1024,1024,1577,0,0,0,84,108.2,0,0,96,4.121,4.119,4.122,4.126,0,0,8.565,58.46,1054.3612919417,3.937008,6,P-GPS,
9200,2025-01-13 04:37:52,0,0,3.937008,,,1054.3612919417,5.249344,6.3081708,0,0,11,2,16.457,1054.3612919417,3.937008,6.3081708,0,-2.460634,5.816044,-0.447388,111.2, 3.5, 1.5,0,0,1024,1024,1024,1684,0,0,0,100,114.3,0,0,96,4.121,4.119,4.122,4.126,0,0,8.565,58.46,1054.3612919417,3.937008,6,P-GPS,
9400,2025-01-13 04:37:52,0,0,4.265092,,,1054.6893759417,5.249344,4.8988986,0,0,10,2,16.457,1054.6893759417,4.265092,6.3081708,0,-2.013246,4.47388,0,117, 27, 2,0,0,1024,1024,1024,1123,0,0,0,15,125,0,0,96,4.121,4.119,4.122,4.126,0,0,8.565,58.46,1054.6893759417,4.265092,6,P-GPS,
9600,2025-01-13 04:37:53,0,0,4.265092,,,1054.6893759417,4.92126,2.908022,0,0,9,2,16.457,1054.6893759417,4.265092,6.3081708,0,-1.565858,2.460634,0,130.7, 23.5, 9.1,0,0,1024,1024,1024,1024,0,0,0,0,127.2,0,0,96,4.121,4.119,4.122,4.126,0,0,8.565,58.46,1054.6893759417,4.265092,6,P-GPS,
9800,2025-01-13 04:37:53,0,0,4.265092,,,1054.6893759417,4.92126,1.2974252,0,0,10,2,16.457,1054.6893759417,4.265092,6.3081708,0,-1.11847,0.671082,0,130.2, 12.7, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,127.3,0,0,96,4.121,4.119,4.122,4.126,0,0,8.565,58.46,1054.6893759417,4.265092,6,P-GPS,
10000,2025-01-13 04:37:53,0,0,4.265092,,,1054.6893759417,4.92126,0.671082,0,0,9,2,16.541,1054.6893759417,4.265092,6.3081708,0,-0.671082,0,0,131.3, 6.5, -3.8,0,0,1189,1024,1024,1024,25,0,0,0,127.3,0,0,96,4.135,4.136,4.122,4.122,0,0,8.169,58.64,1054.6893759417,4.265092,6,P-GPS,
10200,2025-01-13 04:37:53,0,0,4.265092,,,1054.6893759417,4.92126,0.223694,0,0,7,2,16.541,1054.6893759417,4.265092,6.3081708,0,-0.223694,0,0,131.3, 1.1, -3.9,0,0,1415,1083,1024,1024,59,9,0,0,127.3,0,0,96,4.135,4.136,4.122,4.122,0,0,8.169,58.64,1054.6893759417,4.265092,6,P-GPS,
10400,2025-01-13 04:37:53,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,8,2,16.541,1054.6893759417,4.265092,6.3081708,0,0,0,0,130.9, -2.5, -4.7,0,0,1401,1062,1024,1024,57,6,0,0,127.3,0,0,96,4.135,4.136,4.122,4.122,0,0,8.169,58.64,1054.6893759417,4.265092,6,P-GPS,
10600,2025-01-13 04:37:54,0,0,4.265092,,,1054.6893759417,4.92126,0.223694,0,0,9,2,16.541,1054.6893759417,4.265092,6.3081708,0,-0.223694,0,0,131.3, -11.2, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,127.3,0,0,96,4.135,4.136,4.122,4.122,0,0,8.169,58.64,1054.6893759417,4.265092,6,P-GPS,
10800,2025-01-13 04:37:54,0,0,4.265092,,,1054.6893759417,4.92126,1.11847,0,0,8,2,16.541,1054.6893759417,4.265092,6.3081708,0,-0.894776,0.671082,0,130.9, -11, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,127.3,0,0,96,4.135,4.136,4.122,4.122,0,0,8.169,58.64,1054.6893759417,4.265092,6,P-GPS,
11000,2025-01-13 04:37:54,0,0,4.265092,,,1054.6893759417,5.249344,1.4316416,0,0,10,2,16.45,1054.6893759417,4.265092,6.3081708,0,-0.894776,1.11847,0,130.6, 6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,127.3,0,0,96,4.123,4.121,4.123,4.127,0,0,9.099,58.64,1054.6893759417,4.265092,6,P-GPS,
11200,2025-01-13 04:37:54,0,0,4.265092,,,1054.6893759417,4.92126,0.8052984,0,0,10,2,16.45,1054.6893759417,4.265092,6.3081708,0,-0.447388,0.671082,0,131.2, 6.4, -1.1,0,0,1024,1024,1024,1165,0,0,0,21,127.3,0,0,96,4.123,4.121,4.123,4.127,0,0,9.099,58.64,1054.6893759417,4.265092,6,P-GPS,
11400,2025-01-13 04:37:55,0,0,4.265092,,,1054.6893759417,4.92126,0.3131716,0,0,11,2,16.45,1054.6893759417,4.265092,6.3081708,0,-0.223694,0.223694,0,131.2, 4, -0.9,0,0,1024,1024,1024,1408,0,0,0,58,127.9,0,0,96,4.123,4.121,4.123,4.127,0,0,9.099,58.64,1054.6893759417,4.265092,6,P-GPS,
11600,2025-01-13 04:37:55,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,11,2,16.45,1054.6893759417,4.265092,6.3081708,0,0,0,0,131.4, 2.1, -1.5,0,0,1024,1024,1004,1684,0,0,-3,100,131.5,0,0,96,4.123,4.121,4.123,4.127,0,0,9.099,58.64,1054.6893759417,4.265092,6,P-GPS,
11800,2025-01-13 04:37:55,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,11,2,16.45,1054.6893759417,4.265092,6.3081708,0,0,0,0,134.7, 0.1, -1.6,0,0,1024,1024,1024,1221,0,0,0,30,141.7,0,0,96,4.123,4.121,4.123,4.127,0,0,9.099,58.64,1054.6893759417,4.265092,6,P-GPS,
12000,2025-01-13 04:37:55,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,11,2,16.478,1054.6893759417,4.265092,6.3081708,0,0,0,0,144.8, -0.9, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,149.3,0,0,96,4.114,4.12,4.118,4.122,0,0,8.032,58.82,1054.6893759417,4.265092,6,P-GPS,
12200,2025-01-13 04:37:55,0,0,4.265092,,,1054.6893759417,5.249344,0,0,0,10,2,16.478,1054.6893759417,4.265092,6.3081708,0,0,0,0,154.6, 0.4, -2.1,0,0,1024,1024,1089,632,0,0,10,-59,149.6,0,0,96,4.114,4.12,4.118,4.122,0,0,8.032,58.82,1054.6893759417,4.265092,6,P-GPS,
12400,2025-01-13 04:37:55,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,8,2,16.478,1054.6893759417,4.265092,6.3081708,0,0,0,0,153.5, 2.1, -3.1,0,0,1024,1024,1024,389,0,0,0,-96,145.3,0,0,96,4.114,4.12,4.118,4.122,0,0,8.032,58.82,1054.6893759417,4.265092,6,P-GPS,
12600,2025-01-13 04:37:56,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,8,2,16.478,1054.6893759417,4.265092,6.3081708,0,0,0,0,150.1, 3.3, -2.7,0,0,1024,1024,1024,950,0,0,0,-11,134.5,0,0,96,4.114,4.12,4.118,4.122,0,0,8.032,58.82,1054.6893759417,4.265092,6,P-GPS,
12800,2025-01-13 04:37:56,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,10,2,16.478,1054.6893759417,4.265092,6.3081708,0,0,0,0,138.6, 2.2, -4.1,0,0,1024,1455,1024,1024,0,65,0,0,129.1,0,0,96,4.114,4.12,4.118,4.122,0,0,8.032,58.82,1054.6893759417,4.265092,6,P-GPS,
13000,2025-01-13 04:37:56,0,0,4.265092,,,1054.6893759417,4.92126,0,0,0,9,2,16.46,1054.6893759417,4.265092,6.3081708,0,0,0,0,131.3, 2.7, -3.3,0,0,1024,1684,1024,1024,0,100,0,0,129,0,0,96,4.109,4.112,4.104,4.11,0,0,8.173,58.82,1054.6893759417,4.265092,6,P-GPS,
13200,2025-01-13 04:37:56,0,0,4.265092,,,1054.6893759417,4.92126,0.223694,0,0,9,2,16.46,1054.6893759417,4.265092,6.3081708,0,0,-0.223694,0,132.3, 1, 6,0,0,1024,1675,1024,1024,0,99,0,0,129,0,0,96,4.109,4.112,4.104,4.11,0,0,8.173,58.82,1054.6893759417,4.265092,6,P-GPS,
13400,2025-01-13 04:37:56,0,0,4.265092,,,1054.6893759417,4.92126,1.11847,0,0,9,2,16.46,1054.6893759417,4.265092,6.3081708,0,-0.671082,-0.894776,0,133, 0.5, 21.3,0,0,1024,1448,1024,1024,0,64,0,0,129,0,0,96,4.109,4.112,4.104,4.11,0,0,8.173,58.82,1054.6893759417,4.265092,6,P-GPS,
13600,2025-01-13 04:37:57,0,0,4.265092,,,1054.6893759417,4.92126,3.3330406,0,0,9,2,16.46,1054.6893759417,4.265092,6.3081708,0,-2.23694,-2.460634,0,131.5, 0, 23.5,0,0,1024,1451,1024,1024,0,65,0,0,129,0,0,96,4.109,4.112,4.104,4.11,0,0,8.173,58.82,1054.6893759417,4.265092,6,P-GPS,
13800,2025-01-13 04:37:57,0,0,4.265092,,,1054.6893759417,4.92126,4.7423128,0,0,9,2,16.46,1054.6893759417,4.265092,6.3081708,0,-3.35541,-3.35541,0,132.5, -0.1, 9.5,0,0,1024,1349,1024,1024,0,49,0,0,129,0,0,96,4.109,4.112,4.104,4.11,0,0,8.173,58.82,1054.6893759417,4.265092,6,P-GPS,
