2025-01-25 12:56:51.01,0.000
2025-01-25 12:56:51.26,0.000
2025-01-25 12:56:51.51,0.000
2025-01-25 12:56:51.76,0.000
2025-01-25 12:56:52.01,0.000
2025-01-25 12:56:52.26,0.000
2025-01-25 12:56:52.51,0.000
2025-01-25 12:56:52.76,0.000
2025-01-25 12:56:53.01,0.000
2025-01-25 12:56:53.26,0.069
2025-01-25 12:56:53.51,0.067
2025-01-25 12:56:53.76,0.074
2025-01-25 12:56:54.01,0.083
2025-01-25 12:56:54.26,0.086
2025-01-25 12:56:54.51,0.088
2025-01-25 12:56:54.76,0.085
2025-01-25 12:56:55.01,0.084
2025-01-25 12:56:55.26,0.080
2025-01-25 12:56:55.51,0.076
2025-01-25 12:56:55.76,0.074
2025-01-25 12:56:56.01,0.073
2025-01-25 12:56:56.26,0.069
2025-01-25 12:56:56.51,0.068
2025-01-25 12:56:56.76,0.061
2025-01-25 12:56:57.01,0.058
2025-01-25 12:56:57.26,0.054
2025-01-25 12:56:57.51,0.048
2025-01-25 12:56:57.76,0.045
2025-01-25 12:56:58.01,0.042
2025-01-25 12:56:58.26,0.038
2025-01-25 12:56:58.51,0.036
2025-01-25 12:56:58.76,0.032
2025-01-25 12:56:59.01,0.031
2025-01-25 12:56:59.26,0.028
2025-01-25 12:56:59.51,0.025
2025-01-25 12:56:59.76,0.025
2025-01-25 12:57:00.01,0.023
2025-01-25 12:57:00.26,0.022
2025-01-25 12:57:00.51,0.021
2025-01-25 12:57:00.76,0.021
2025-01-25 12:57:01.01,0.019
2025-01-25 12:57:01.26,0.017
2025-01-25 12:57:01.51,0.018
2025-01-25 12:57:01.76,0.016
2025-01-25 12:57:02.01,0.016
2025-01-25 12:57:02.26,0.015
2025-01-25 12:57:02.51,0.014
2025-01-25 12:57:02.76,0.014
2025-01-25 12:57:03.01,0.012
2025-01-25 12:57:03.26,0.012
2025-01-25 12:57:03.51,0.011
2025-01-25 12:57:03.76,0.011
2025-01-25 12:57:04.01,0.011
2025-01-25 12:57:04.26,0.011
2025-01-25 12:57:04.51,0.010
2025-01-25 12:57:04.76,0.011
2025-01-25 12:57:05.01,0.013
2025-01-25 12:57:05.26,0.016
2025-01-25 12:57:05.51,0.020
2025-01-25 12:57:05.76,0.022
2025-01-25 12:57:06.01,0.023
2025-01-25 12:57:06.26,0.024
2025-01-25 12:57:06.51,0.026
2025-01-25 12:57:06.76,0.031
2025-01-25 12:57:07.01,0.031
2025-01-25 12:57:07.26,0.031
2025-01-25 12:57:07.51,0.039
2025-01-25 12:57:07.76,0.052
2025-01-25 12:57:08.01,0.060
2025-01-25 12:57:08.26,0.059
2025-01-25 12:57:08.51,0.057
2025-01-25 12:57:08.76,0.054
2025-01-25 12:57:09.01,0.054
2025-01-25 12:57:09.26,0.050
2025-01-25 12:57:09.51,0.050
2025-01-25 12:57:09.76,0.049
2025-01-25 12:57:10.01,0.044
2025-01-25 12:57:10.26,0.043
2025-01-25 12:57:10.51,0.041
2025-01-25 12:57:10.76,0.039
2025-01-25 12:57:11.01,0.038
2025-01-25 12:57:11.26,0.038
2025-01-25 12:57:11.51,0.038
2025-01-25 12:57:11.76,0.036
2025-01-25 12:57:12.01,0.037
2025-01-25 12:57:12.26,0.038
2025-01-25 12:57:12.51,0.037
2025-01-25 12:57:12.76,0.038
2025-01-25 12:57:13.01,0.037
2025-01-25 12:57:13.26,0.036
2025-01-25 12:57:13.51,0.036
2025-01-25 12:57:13.76,0.035
2025-01-25 12:57:14.01,0.035
2025-01-25 12:57:14.26,0.033
2025-01-25 12:57:14.51,0.032
2025-01-25 12:57:14.76,0.031
2025-01-25 12:57:15.01,0.029
2025-01-25 12:57:15.26,0.029
2025-01-25 12:57:15.51,0.026
2025-01-25 12:57:15.76,0.026
2025-01-25 12:57:16.01,0.024
2025-01-25 12:57:16.26,0.023
2025-01-25 12:57:16.51,0.021
2025-01-25 12:57:16.76,0.020
2025-01-25 12:57:17.01,0.020
2025-01-25 12:57:17.26,0.020
2025-01-25 12:57:17.51,0.018
2025-01-25 12:57:17.76,0.017
2025-01-25 12:57:18.01,0.017
2025-01-25 12:57:18.26,0.013
2025-01-25 12:57:18.51,0.011
2025-01-25 12:57:18.76,0.010
2025-01-25 12:57:19.01,0.009
2025-01-25 12:57:19.26,0.008
2025-01-25 12:57:19.51,0.008
2025-01-25 12:57:19.76,0.007
2025-01-25 12:57:20.01,0.006
2025-01-25 12:57:20.26,0.005
2025-01-25 12:57:20.51,0.005
2025-01-25 12:57:20.76,0.004
2025-01-25 12:57:21.01,0.004
2025-01-25 12:57:21.26,0.004
2025-01-25 12:57:21.51,0.003
2025-01-25 12:57:21.76,0.003
2025-01-25 12:57:22.01,0.003
2025-01-25 12:57:22.26,0.002
2025-01-25 12:57:22.51,0.002
2025-01-25 12:57:22.76,0.002
2025-01-25 12:57:23.01,0.002
2025-01-25 12:57:23.26,0.002
2025-01-25 12:57:23.51,0.001
2025-01-25 12:57:23.76,0.001
2025-01-25 12:57:24.01,0.001
2025-01-25 12:57:24.26,0.001
2025-01-25 12:57:24.51,0.001
2025-01-25 12:57:24.76,0.001
2025-01-25 12:57:25.01,0.000
2025-01-25 12:57:25.26,0.000
2025-01-25 12:57:25.51,0.000
2025-01-25 12:57:25.76,0.000
2025-01-25 12:57:26.01,0.000
2025-01-25 12:57:26.26,0.000
2025-01-25 12:57:26.51,0.000
2025-01-25 12:57:26.76,0.000
2025-01-25 12:57:27.01,0.000
2025-01-25 12:57:27.26,0.000
2025-01-25 12:57:27.51,0.000
2025-01-25 12:57:27.76,0.000
2025-01-25 12:57:28.01,0.000
2025-01-25 12:57:28.26,0.000
2025-01-25 12:57:28.51,0.000
2025-01-25 12:57:28.76,0.000
2025-01-25 12:57:29.01,0.000
2025-01-25 12:57:29.26,0.000
2025-01-25 12:57:29.51,0.000
2025-01-25 12:57:29.76,0.000
2025-01-25 12:57:30.01,0.000
2025-01-25 12:57:30.26,0.000
2025-01-25 12:57:30.51,0.000
2025-01-25 12:57:30.76,0.000
2025-01-25 12:57:31.01,0.000
2025-01-25 12:57:31.26,0.000
2025-01-25 12:57:31.51,0.000
2025-01-25 12:57:31.76,0.000
2025-01-25 12:57:32.01,0.000
2025-01-25 12:57:32.26,0.000
2025-01-25 12:57:32.51,0.000
2025-01-25 12:57:32.76,0.000
2025-01-25 12:57:33.01,0.000
2025-01-25 12:57:33.26,0.000
2025-01-25 12:57:33.51,0.000
2025-01-25 12:57:33.76,0.000
2025-01-25 12:57:34.01,0.000
2025-01-25 12:57:34.26,0.000
2025-01-25 12:57:34.51,0.000
2025-01-25 12:57:34.76,0.000
2025-01-25 12:57:35.01,0.000
2025-01-25 12:57:35.26,0.000
2025-01-25 12:57:35.51,0.000
2025-01-25 12:57:35.76,0.000
2025-01-25 12:57:36.01,0.000
2025-01-25 12:57:36.26,0.000
2025-01-25 12:57:36.51,0.000
2025-01-25 12:57:36.76,0.000
2025-01-25 12:57:37.01,0.000
2025-01-25 12:57:37.26,0.000
2025-01-25 12:57:37.51,0.000
